% Model,Supported-Internal-m50.mph
% Version,COMSOL 5.4.0.225
% Date,"Sep 25 2022, 11:21"
% Table,"Table: Table 1 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
% wlength (nm),"theta_i=0.2618, Q_sca (1)","theta_i=0.2618, Q_abs (1)","theta_i=0.2618, Q_ext (1)","theta_i=0.66323, Q_sca (1)","theta_i=0.66323, Q_abs (1)","theta_i=0.66323, Q_ext (1)","theta_i=0.73304, Q_sca (1)","theta_i=0.73304, Q_abs (1)","theta_i=0.73304, Q_ext (1)","theta_i=1.309, Q_sca (1)","theta_i=1.309, Q_abs (1)","theta_i=1.309, Q_ext (1)"
535,0.04212280416594822,2.158424775665418,2.200547579831366,0.021377635549571113,1.4798200081325523,1.5011976436821235,0.025527915719990583,2.6880673324473374,2.7135952481673282,0.010526033537523473,0.650385798590832,0.6609118321283555
537.5,0.04266255634236776,2.0966850738539837,2.1393476301963514,0.02155988512354166,1.4275025714244614,1.449062456548003,0.02546208506483682,2.5755283906951556,2.600990475759992,0.010691565727666484,0.6290932930371018,0.6397848587647683
540,0.04243181319320125,2.02274108836319,2.0651729015563913,0.021407611519919257,1.3690803299627914,1.3904879414827107,0.024841253783089108,2.4559080505187008,2.48074930430179,0.010433793825978175,0.6046329253571335,0.6150667191831117
542.4999999999999,0.04204022873982284,1.9364240890260727,1.9784643177658956,0.02110801278393803,1.3040805322951339,1.325188545079072,0.02441709005007374,2.3275618952526056,2.3519789853026793,0.010346413433069778,0.5768764607349147,0.5872228741679845
545,0.041315910039282415,1.8447861732663218,1.8861020833056041,0.020703009618200846,1.2371489305676635,1.2578519401858643,0.0235412121288285,2.198984734982249,2.2225259471110776,0.010045299769437492,0.5479591883575333,0.5580044881269708
547.5,0.04041288728313339,1.7487402934692242,1.7891531807523575,0.020239082270159952,1.168819785041412,1.1890588673115718,0.023055799571180206,2.0704029742700136,2.093458773841194,0.009824784247491353,0.5181100056971405,0.5279347899446318
550,0.039173506653542446,1.6515256507548728,1.6906991574084151,0.01944445328840184,1.100765407398435,1.120209860686837,0.022171930490236934,1.9446982728467035,1.9668702033369405,0.009706945445407043,0.4882406320179159,0.49794757746332297
552.4999999999999,0.03801499493654042,1.5545639196895424,1.592578914626083,0.018896107423918347,1.0336396392594744,1.052535746683393,0.021300614788407966,1.8217359180785633,1.8430365328669713,0.009293145844635704,0.4586382822702545,0.4679314281148902
555,0.036965824871047874,1.4585625707877528,1.4955283956588006,0.018417478571314413,0.968244848213296,0.9866623267846104,0.020763688096863197,1.703617887686966,1.7243815757838292,0.008966738032438488,0.42960618768256686,0.43857292571500534
557.5,0.03567648962143251,1.3654212898325893,1.4010977794540218,0.01774177457090873,0.9052606181388879,0.9230023927097967,0.019867471253889882,1.5905268341242178,1.6103943053781078,0.008639642899377813,0.4015603956466079,0.4102000385459857
560,0.034391208057367666,1.2742776881603386,1.3086688962177062,0.017106956108862353,0.8440306542473678,0.8611376103562302,0.019243261171617287,1.481775505586288,1.5010187667579054,0.008353478498279767,0.37429772949942525,0.382651207997705
570,0.029134121243504785,0.9483576930993328,0.9774918143428376,0.01442800191294904,0.6282467882870217,0.6426747901999708,0.01631763373954204,1.1034983351088046,1.1198159688483467,0.0072041041681760384,0.2777473259779257,0.2849514301461017
580,0.0242453340447223,0.6946924402474028,0.7189377742921251,0.012081830672887227,0.46205529711881627,0.47413712779170347,0.013613390811527971,0.8153932263118228,0.8290066171233508,0.005841878122040448,0.20328764061063548,0.20912951873267593
590,0.02002107589183759,0.5102210715723495,0.5302421474641871,0.009996362403150744,0.341554228290084,0.3515505906932348,0.011478813465446425,0.6068675843190802,0.6183463977845266,0.004923577748163965,0.14936078105629436,0.15428435880445832
600,0.016608311926915732,0.3824762660054203,0.39908457793233604,0.008343138256081663,0.25781504593419396,0.26615818419027565,0.009626113632669514,0.4615396559285324,0.47116576956120193,0.004036749957667005,0.11204928096175114,0.11608603091941815
