% Model,Supported-Internal-Embedded.mph
% Version,COMSOL 5.4.0.225
% Date,"Sep 25 2022, 11:39"
% Table,"Table: Table 1 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
% wlength (nm),"theta_i=0.2618, Q_sca (1)","theta_i=0.2618, Q_abs (1)","theta_i=0.2618, Q_ext (1)","theta_i=0.66323, Q_sca (1)","theta_i=0.66323, Q_abs (1)","theta_i=0.66323, Q_ext (1)","theta_i=0.73304, Q_sca (1)","theta_i=0.73304, Q_abs (1)","theta_i=0.73304, Q_ext (1)","theta_i=1.309, Q_sca (1)","theta_i=1.309, Q_abs (1)","theta_i=1.309, Q_ext (1)"
540,0.05834261907675943,2.5542938062421032,2.6126364253188625,0.028618153119872355,1.7384720909411162,1.7670902440609886,0.028390018340098782,3.0472427503418515,3.0756327686819502,0.014706034443432698,0.8231611241602449,0.8378671586036776
542.4999999999999,0.05836057505071729,2.472648390156045,2.5310089652067624,0.028573040964591522,1.6750164564411971,1.7035894974057886,0.028112489556478347,2.9214351020006224,2.9495475915571006,0.01463735265007566,0.7934030715857926,0.8080404242358683
545,0.05788971610413338,2.3765288843519374,2.4344186004560706,0.028247441086516775,1.6032877433309622,1.631535184417479,0.02766021565689483,2.7848680789694553,2.8125282946263503,0.014442287117887993,0.7596730835141295,0.7741153706320175
547.5,0.05667341061056686,2.270086359802486,2.326759770413053,0.02760465694315871,1.5254145966324695,1.5530192535756282,0.026746590249464502,2.6389898601852475,2.665736450434712,0.014013277527519609,0.7229925383951848,0.7370058159227044
550,0.05556484322763107,2.157719395206053,2.213284238433684,0.026964254465609107,1.445536103769891,1.4725003582355,0.025979155900634193,2.4929546562684566,2.5189338121690907,0.013801689531783456,0.6850478107668043,0.6988495002985877
552.4999999999999,0.05413576844563548,2.043410627436058,2.0975463958816936,0.026154886982947684,1.3650822717895605,1.3912371587725083,0.025006988522522054,2.3474585973438473,2.3724655858663692,0.01343659118705313,0.6468475750154674,0.6602841662025205
555,0.05267597475507081,1.9264974142806492,1.9791733890357202,0.025421346429676438,1.2839079697683535,1.30932931619803,0.0241817779687153,2.202618279877084,2.226800057845799,0.012980632207935827,0.6082099216394643,0.6211905538474001
557.5,0.051034156311289845,1.8101056858877214,1.8611398421990113,0.024529121261432158,1.2041295694400835,1.2286586907015158,0.023266888285524666,2.0618962807914842,2.085163169077009,0.012695272482621046,0.5701734284311202,0.5828687009137412
560,0.0493639541081994,1.6952481489401316,1.744612103048331,0.023724297743706865,1.1255904194560356,1.1493147171997424,0.022465208831552005,1.9238862631790579,1.9463514720106099,0.01223959221951242,0.5327551373257767,0.5449947295452892
570,0.042041088662728314,1.2686224041326466,1.3106634927953749,0.020113168126460797,0.8396190628504063,0.8597322309768671,0.018837757251949225,1.4316592314831504,1.4504969887350996,0.010360634459055693,0.39625818529719414,0.40661881975624986
580,0.03475442899643531,0.9251696889055061,0.9599241179019414,0.01661525157205914,0.612593813889885,0.6292090654619441,0.01550170787480332,1.0465074548077937,1.0620091626825972,0.008530517969695546,0.2879839122653067,0.29651443023500224
590,0.028459491050312504,0.6747235649592096,0.7031830560095221,0.013719892836575398,0.4479058906962842,0.4616257835328596,0.012790607355450246,0.7682141660722447,0.7810047734276949,0.006886551733583787,0.2095805436004922,0.216467095334076
600,0.02324020680280131,0.5009318277289335,0.5241720345317349,0.011133936487049,0.3337114590435687,0.3448453955306177,0.010514292492809177,0.5753707359038812,0.5858850283966904,0.00565266733872336,0.15540156181791376,0.1610542291566371
