longitud de onda,Esfera,0.75,0.5,0.25,0
731,0.001270392398118,0.001856418179546,0.003222523714962,0.006742841988693,0.017670251290568
732,0.001262037539427,0.001843383501798,0.003197387719915,0.006680581259092,0.017456723525007
733,0.001253757916643,0.00183047558196,0.003172527401329,0.006619143207888,0.017246949014591
734,0.001245552663115,0.001817692830133,0.003147938823285,0.006558513566108,0.017040840778335
735,0.001237420924407,0.001805033680956,0.003123618119359,0.006498678371805,0.016838314335363
736,0.001229361858095,0.001792496593154,0.003099561491159,0.006439623962175,0.0166392876193
737,0.001221374633568,0.001780080049096,0.003075765206898,0.006381336965909,0.01644368089606
738,0.001213458431826,0.001767782554367,0.003052225599997,0.00632380429577,0.01625141668487
739,0.001205612445296,0.001755602637342,0.003028939067732,0.00626701314139,0.0160624196824
740,0.001197835877633,0.001743538848772,0.003005902069902,0.00621095096228,0.015876616689848
741,0.001190127943546,0.001731589761383,0.002983111127541,0.006155605481041,0.015693936542855
742,0.001182487868606,0.001719753969478,0.002960562821648,0.006100964676783,0.015514310044123
743,0.001174914889074,0.001708030088546,0.00293825379196,0.006047016778719,0.015337669898618
744,0.001167408251725,0.001696416754889,0.002916180735746,0.005993750259963,0.015163950651253
745,0.001159967213676,0.001684912625241,0.002894340406632,0.005941153831494,0.014993088626925
746,0.001152591042215,0.001673516376411,0.002872729613456,0.005889216436296,0.014825021872827
747,0.001145279014642,0.001662226704925,0.002851345219145,0.005837927243669,0.01465969010292
748,0.001138030418101,0.001651042326671,0.002830184139626,0.0057872756437,0.014497034644485
749,0.001130844549424,0.001639961976565,0.002809243342756,0.005737251241888,0.014336998386656
750,0.001123720714974,0.00162898440821,0.002788519847276,0.005687843853927,0.014179525730859
751,0.001116658230495,0.00161810839357,0.0027680107218,0.005639043500631,0.014024562543075
752,0.001109656420955,0.001607332722648,0.002747713083813,0.005590840403001,0.013872056107844
753,0.001102714620405,0.001596656203171,0.002727624098704,0.005543224977434,0.013721955083954
754,0.001095832171832,0.001586077660279,0.002707740978814,0.005496187831063,0.01357420946172
755,0.001089008427015,0.001575595936227,0.002688060982512,0.005449719757221,0.013428770521819
756,0.001082242746388,0.001565209890084,0.002668581413284,0.00540381173104,0.013285590795584
757,0.0010765669181,0.001556424881465,0.002651907084035,0.005363875300714,0.013158592026012
758,0.001070932295992,0.001547709312791,0.002635382652383,0.005324373252803,0.013033412603173
759,0.001065338491927,0.001539062462537,0.002619006324518,0.005285299244417,0.012910017491304
760,0.001059785122311,0.001530483618574,0.002602776333666,0.005246647049372,0.012788372501314
761,0.001054271808029,0.001521972078017,0.002586690939603,0.005208410555604,0.012668444266223
762,0.001048798174384,0.001513527147087,0.002570748428165,0.005170583762647,0.012550200217439
763,0.001043363851032,0.00150514814096,0.002554947110783,0.00513316077917,0.012433608561828
764,0.001037968471925,0.001496834383636,0.002539285324017,0.00509613582059,0.012318638259552
765,0.001032611675249,0.001488585207793,0.002523761429105,0.005059503206737,0.012205259002642
766,0.001027293103363,0.001480399954661,0.002508373811519,0.005023257359579,0.012093441194283
767,0.001022012402744,0.001472277973882,0.002493120880535,0.004987392801011,0.011983155928785
768,0.001016769223931,0.001464218623385,0.002478001068803,0.004951904150691,0.011874374972201
769,0.001011563221464,0.001456221269255,0.002463012831938,0.004916786123943,0.011767070743591
770,0.001006394053834,0.001448285285614,0.002448154648109,0.004882033529699,0.011661216296883
771,0.001001261383425,0.001440410054488,0.002433425017642,0.0048476412685,0.011556785303327
772,0.000996164876463,0.001432594965696,0.002418822462632,0.00481360433055,0.011453752034513
773,0.000991104202962,0.001424839416727,0.002404345526555,0.004779917793811,0.011352091345933
774,0.000986079036673,0.001417142812621,0.002389992773902,0.00474657682215,0.011251778661068
775,0.000981089055033,0.001409504565861,0.002375762789806,0.00471357666353,0.011152789955975
776,0.000976133939114,0.001401924096256,0.002361654179687,0.004680912648246,0.01105510174437
777,0.000971213373576,0.001394400830831,0.002347665568897,0.004648580187205,0.010958691063172
778,0.000966327046616,0.001386934203719,0.002333795602379,0.004616574770247,0.010863535458507
779,0.00096147464992,0.001379523656056,0.002320042944327,0.004584891964507,0.01076961297214
780,0.00095665587862,0.001372168635876,0.002306406277858,0.004553527412818,0.010676902128337
781,0.000951870431244,0.001364868598006,0.002292884304684,0.004522476832151,0.010585381921127
782,0.000947118009672,0.001357623003966,0.002279475744799,0.004491736012091,0.010495031801954
783,0.000942398319088,0.001350431321872,0.002266179336163,0.004461300813357,0.010405831667717
784,0.000937711067943,0.001343293026336,0.002252993834403,0.004431167166346,0.010317761849163
785,0.000933055967904,0.001336207598371,0.002239918012507,0.004401331069724,0.010230803099639
786,0.000928432733817,0.001329174525297,0.002226950660539,0.004371788589039,0.010144936584183
787,0.000923841083661,0.001322193300647,0.002214090585344,0.004342535855376,0.01006014386894
788,0.000919280738508,0.001315263424078,0.002201336610274,0.004313569064037,0.009976406910902
789,0.000914751422484,0.001308384401284,0.002188687574906,0.004284884473259,0.009893708047944
790,0.000910252862726,0.0013015557439,0.002176142334774,0.004256478402953,0.009812029989166
791,0.000905784789344,0.001294776969426,0.002163699761106,0.004228347233482,0.009731355805514
792,0.000901346935381,0.001288047601132,0.002151358740559,0.00420048740446,0.00965166892068
793,0.000896939036778,0.001281367167984,0.002139118174967,0.004172895413582,0.009572953102268
794,0.000892560832331,0.001274735204555,0.002126976981093,0.004145567815483,0.009495192453215
795,0.000888212063659,0.001268151250949,0.00211493409038,0.004118501220618,0.009418371403471
796,0.000883892475163,0.001261614852716,0.002102988448711,0.004091692294172,0.009342474701905
797,0.000879601813994,0.001255125560783,0.002091139016175,0.004065137754995,0.009267487408458
798,0.000875339830014,0.001248682931368,0.002079384766835,0.004038834374559,0.009193394886517
799,0.000871106275764,0.001242286525912,0.0020677246885,0.004012778975938,0.009120182795498
800,0.000866900906427,0.001235935910999,0.002056157782505,0.003986968432816,0.009047837083658
