% Model,Supported-Internal-m75.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 14 2022, 23:27"
% Table,"Table: Table 5 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
wlength (nm),Q_sca (15),Q_abs (15),Q_ext (15),Q_sca (38),Q_abs (38),Q_ext (38),Q_sca (42),Q_abs (42),Q_ext (42),Q_sca (75),Q_abs (75),Q_ext (75)
545,0.057176999999999999,2.3873000000000002,2.4445000000000001,0.087345999999999993,3.6413000000000002,3.7286000000000001,0.15551000000000001,6.4798,6.6353,0.023511000000000001,0.98804000000000003,1.0115000000000001
547.5,0.055927999999999999,2.2728000000000002,2.3287,0.085456000000000004,3.4666000000000001,3.552,0.15215000000000001,6.1684999999999999,6.3205999999999998,0.022974999999999999,0.93969999999999998,0.96267999999999998
550,0.054713999999999999,2.1534,2.2082000000000002,0.083568000000000003,3.2845,3.3681000000000001,0.14874000000000001,5.8440000000000003,5.9927999999999999,0.022449,0.88944999999999996,0.91188999999999998
550,0.054713999999999999,2.1534,2.2082000000000002,0.083568000000000003,3.2845,3.3681000000000001,0.14874000000000001,5.8440000000000003,5.9927999999999999,0.022449,0.88944999999999996,0.91188999999999998
552.49999999999989,0.053234999999999998,2.0333000000000001,2.0865,0.081215999999999997,3.1013000000000002,3.1825000000000001,0.14448,5.5175999999999998,5.6619999999999999,0.021760999999999999,0.83896000000000004,0.86072000000000004
555,0.051651000000000002,1.913,1.9646999999999999,0.078824000000000005,2.9178000000000002,2.9965999999999999,0.14019999999999999,5.1906999999999996,5.3308999999999997,0.021107000000000001,0.78849999999999998,0.80961000000000005
557.5,0.049881000000000002,1.794,1.8439000000000001,0.076152999999999998,2.7363,2.8125,0.13547999999999999,4.8673999999999999,5.0029000000000003,0.020379999999999999,0.73870000000000002,0.75907999999999998
560,0.048212999999999999,1.6766000000000001,1.7248000000000001,0.073555999999999996,2.5573000000000001,2.6307999999999998,0.13078000000000001,4.5484999999999998,4.6792999999999996,0.019643000000000001,0.68964000000000003,0.70928999999999998
560,0.048212999999999999,1.6766000000000001,1.7248000000000001,0.073555999999999996,2.5573000000000001,2.6307999999999998,0.13078000000000001,4.5484999999999998,4.6792999999999996,0.019643000000000001,0.68964000000000003,0.70928999999999998
570,0.040964,1.2514000000000001,1.2924,0.062439000000000001,1.9087000000000001,1.9712000000000001,0.11090999999999999,3.3938000000000001,3.5047000000000001,0.016594000000000001,0.51261000000000001,0.52920999999999996
580,0.034039,0.91408,0.94811999999999996,0.051848999999999999,1.3942000000000001,1.4460999999999999,0.092016000000000001,2.4781,2.5701999999999998,0.013721000000000001,0.37292999999999998,0.38664999999999999
590,0.027945999999999999,0.66874,0.69667999999999997,0.042543999999999998,1.02,1.0626,0.075443999999999997,1.8124,1.8877999999999999,0.011205,0.27178000000000002,0.28298000000000001
600,0.023036999999999998,0.49879000000000001,0.52183000000000002,0.035060000000000001,0.76082000000000005,0.79588000000000003,0.062135000000000003,1.3513999999999999,1.4135,0.0091949000000000006,0.20196,0.21115999999999999
