% Model,Supported-Internal-p25.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 14 2022, 23:33"
% Table,"Table: Table 5 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
wlength (nm),Q_sca (15),Q_abs (15),Q_ext (15),Q_sca (38),Q_abs (38),Q_ext (38),Q_sca (42),Q_abs (42),Q_ext (42),Q_sca (75),Q_abs (75),Q_ext (75)
550,0.016167000000000001,0.84045000000000003,0.85662000000000005,0.024677000000000001,1.2823,1.3069,0.042930000000000003,2.2334999999999998,2.2765,0.0050511999999999996,0.26835999999999999,0.27340999999999999
552.49999999999989,0.015630999999999999,0.78596999999999995,0.80159999999999998,0.023848999999999999,1.1992,1.2230000000000001,0.041489999999999999,2.0888,2.1303000000000001,0.0048823,0.25101000000000001,0.25589000000000001
555,0.015101,0.73385999999999996,0.74895999999999996,0.023014,1.1195999999999999,1.1427,0.040009999999999997,1.9502999999999999,1.9903,0.0047026999999999998,0.2344,0.23910000000000001
557.5,0.01453,0.68398999999999999,0.69852000000000003,0.022154,1.0436000000000001,1.0657000000000001,0.038526999999999999,1.8178000000000001,1.8563000000000001,0.0045303000000000001,0.2185,0.22303000000000001
560,0.014022,0.63714999999999999,0.65117000000000003,0.021378999999999999,0.97209999999999996,0.99348000000000003,0.037162000000000001,1.6933,1.7304999999999999,0.0043718000000000003,0.20355999999999999,0.20793
560,0.014022,0.63714999999999999,0.65117000000000003,0.021378999999999999,0.97209999999999996,0.99348000000000003,0.037162000000000001,1.6933,1.7304999999999999,0.0043718000000000003,0.20355999999999999,0.20793
570,0.011963,0.47505999999999998,0.48703000000000002,0.018214000000000001,0.72480999999999995,0.74302000000000001,0.031634000000000002,1.2625,1.2942,0.0037190999999999999,0.15184,0.15556
580,0.010154,0.35193000000000002,0.36208000000000001,0.015446,0.53693999999999997,0.55239000000000005,0.026799,0.93527000000000005,0.96206999999999998,0.0031492999999999998,0.11253000000000001,0.11568000000000001
590,0.0086569999999999998,0.26349,0.27213999999999999,0.013148999999999999,0.40200999999999998,0.41515999999999997,0.022792,0.70021999999999995,0.72301000000000004,0.0026798999999999998,0.084292000000000006,0.086971000000000007
600,0.0073588999999999998,0.20116000000000001,0.20852000000000001,0.011164,0.30692000000000003,0.31807999999999997,0.019335000000000001,0.53458000000000006,0.55391000000000001,0.0022721,0.064393000000000006,0.066665000000000002
