% Model,Supported-Internal-m25.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 14 2022, 23:32"
% Table,"Table: Table 5 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
wlength (nm),Q_sca (15),Q_abs (15),Q_ext (15),Q_sca (38),Q_abs (38),Q_ext (38),Q_sca (42),Q_abs (42),Q_ext (42),Q_sca (75),Q_abs (75),Q_ext (75)
540,0.037386000000000003,1.8729,1.9103000000000001,0.057152000000000001,2.8565999999999998,2.9138000000000002,0.10076,5.0304000000000002,5.1311999999999998,0.013468000000000001,0.68223999999999996,0.69571000000000005
542.49999999999989,0.036795000000000001,1.7849999999999999,1.8218000000000001,0.056238999999999997,2.7225000000000001,2.7787000000000002,0.099114999999999995,4.7941000000000003,4.8933,0.013246000000000001,0.64998999999999996,0.66322999999999999
545,0.036118999999999998,1.6934,1.7295,0.055182000000000002,2.5828000000000002,2.6379999999999999,0.097198999999999994,4.548,4.6452,0.01299,0.61639999999999995,0.62939999999999996
547.5,0.035317000000000001,1.5994999999999999,1.6348,0.053915999999999999,2.4396,2.4935,0.094924999999999995,4.2957000000000001,4.3906000000000001,0.01268,0.58199000000000001,0.59467000000000003
550,0.034173000000000002,1.5064,1.5406,0.052172000000000003,2.2976999999999999,2.3498000000000001,0.091859999999999997,4.0456000000000003,4.1375000000000002,0.012265,0.54790000000000005,0.56015999999999999
550,0.034173000000000002,1.5064,1.5406,0.052172000000000003,2.2976999999999999,2.3498000000000001,0.091859999999999997,4.0456000000000003,4.1375000000000002,0.012265,0.54790000000000005,0.56015999999999999
552.49999999999989,0.033009999999999998,1.4145000000000001,1.4475,0.050417999999999998,2.1575000000000002,2.2079,0.088784000000000002,3.7988,3.8875000000000002,0.011853000000000001,0.51426000000000005,0.52610999999999997
555,0.031874,1.3248,1.3567,0.048662999999999998,2.0207000000000002,2.0693000000000001,0.085666000000000006,3.5575999999999999,3.6433,0.011427,0.48142000000000001,0.49285000000000001
557.5,0.030835999999999999,1.2376,1.2684,0.047038999999999997,1.8875999999999999,1.9347000000000001,0.082750000000000004,3.3233000000000001,3.4060000000000001,0.011032999999999999,0.44952999999999999,0.46056000000000002
560,0.029690999999999999,1.1544000000000001,1.1840999999999999,0.045316000000000002,1.7606999999999999,1.806,0.079736000000000001,3.0996999999999999,3.1793999999999998,0.010629,0.41909999999999997,0.42973
560,0.029690999999999999,1.1544000000000001,1.1840999999999999,0.045316000000000002,1.7606999999999999,1.806,0.079736000000000001,3.0996999999999999,3.1793999999999998,0.010629,0.41909999999999997,0.42973
570,0.025146999999999999,0.85806000000000004,0.88319999999999999,0.038364000000000002,1.3088,1.3471,0.067471000000000003,2.3037000000000001,2.3712,0.0089785000000000004,0.31093999999999999,0.31991999999999998
580,0.021024999999999999,0.62944999999999995,0.65047999999999995,0.032009999999999997,0.96011000000000002,0.99212,0.056225999999999998,1.6897,1.7459,0.0074599000000000002,0.22767999999999999,0.23513999999999999
590,0.017482000000000001,0.46466000000000002,0.48215000000000002,0.026594,0.70877000000000001,0.73536000000000001,0.046683000000000002,1.2471000000000001,1.2938000000000001,0.0061774999999999998,0.16778000000000001,0.17396
600,0.014612999999999999,0.35013,0.36475000000000002,0.022235999999999999,0.53408,0.55632000000000004,0.039017999999999997,0.93955999999999995,0.97858000000000001,0.0051583999999999996,0.12622,0.13138
